original_path	archived_path	reason
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_cuad34_direct_mutex_critical_b60_1778900971.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_cuad34_direct_mutex_critical_b60_1778900971.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_debian12_direct_mutex_critical_b60_1778901050.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_debian12_direct_mutex_critical_b60_1778901050.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_debian12_direct_mutex_critical_b60_1778901050.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_debian12_direct_mutex_critical_b60_1778901050.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_sec_ex2118_direct_mutex_critical_b60_1778901062.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_sec_ex2118_direct_mutex_critical_b60_1778901062.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_sec_ex2118_direct_mutex_critical_b60_1778901062.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_aggressive_sec_ex2118_direct_mutex_critical_b60_1778901062.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_bgb25_condition_trigger_critical_b60_1778900897.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_bgb25_condition_trigger_critical_b60_1778900897.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_bgb25_condition_trigger_critical_b60_1778900897.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_bgb25_condition_trigger_critical_b60_1778900897.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad25_condition_trigger_critical_b60_1778900971.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad25_condition_trigger_critical_b60_1778900971.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad25_condition_trigger_critical_b60_1778900971.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad25_condition_trigger_critical_b60_1778900971.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad34_condition_trigger_critical_b60_1778900973.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad34_condition_trigger_critical_b60_1778900973.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad34_condition_trigger_critical_b60_1778900973.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad34_condition_trigger_critical_b60_1778900973.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_debian12_condition_trigger_critical_b60_1778901051.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_debian12_condition_trigger_critical_b60_1778901051.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_debian12_condition_trigger_critical_b60_1778901051.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_debian12_condition_trigger_critical_b60_1778901051.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_sec_ex2118_condition_trigger_critical_b60_1778901063.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_sec_ex2118_condition_trigger_critical_b60_1778901063.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_sec_ex2118_condition_trigger_critical_b60_1778901063.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_sec_ex2118_condition_trigger_critical_b60_1778901063.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_bgb25_direct_mutex_critical_b60_1778900897.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_bgb25_direct_mutex_critical_b60_1778900897.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_bgb25_direct_mutex_critical_b60_1778900897.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_bgb25_direct_mutex_critical_b60_1778900897.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad25_direct_mutex_critical_b60_1778900898.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad25_direct_mutex_critical_b60_1778900898.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad25_direct_mutex_critical_b60_1778900898.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad25_direct_mutex_critical_b60_1778900898.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad34_direct_mutex_critical_b60_1778900971.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad34_direct_mutex_critical_b60_1778900971.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad34_direct_mutex_critical_b60_1778900971.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_cuad34_direct_mutex_critical_b60_1778900971.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_debian12_direct_mutex_critical_b60_1778900976.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_debian12_direct_mutex_critical_b60_1778900976.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_debian12_direct_mutex_critical_b60_1778900976.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_debian12_direct_mutex_critical_b60_1778900976.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_sec_ex2118_direct_mutex_critical_b60_1778901060.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_sec_ex2118_direct_mutex_critical_b60_1778901060.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_sec_ex2118_direct_mutex_critical_b60_1778901060.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_balanced_sec_ex2118_direct_mutex_critical_b60_1778901060.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_bgb25_condition_trigger_critical_b60_1778900897.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_bgb25_condition_trigger_critical_b60_1778900897.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_bgb25_condition_trigger_critical_b60_1778900897.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_bgb25_condition_trigger_critical_b60_1778900897.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad25_condition_trigger_critical_b60_1778900898.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad25_condition_trigger_critical_b60_1778900898.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad25_condition_trigger_critical_b60_1778900898.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad25_condition_trigger_critical_b60_1778900898.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad34_condition_trigger_critical_b60_1778900971.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad34_condition_trigger_critical_b60_1778900971.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad34_condition_trigger_critical_b60_1778900971.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad34_condition_trigger_critical_b60_1778900971.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_debian12_condition_trigger_critical_b60_1778901050.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_debian12_condition_trigger_critical_b60_1778901050.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_debian12_condition_trigger_critical_b60_1778901050.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_debian12_condition_trigger_critical_b60_1778901050.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_sec_ex2118_condition_trigger_critical_b60_1778901062.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_sec_ex2118_condition_trigger_critical_b60_1778901062.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_sec_ex2118_condition_trigger_critical_b60_1778901062.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_condition_trigger_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_sec_ex2118_condition_trigger_critical_b60_1778901062.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_bgb25_direct_mutex_critical_b60_1778900897.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_bgb25_direct_mutex_critical_b60_1778900897.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_bgb25_direct_mutex_critical_b60_1778900897.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_bgb25_direct_mutex_critical_b60_1778900897.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad25_direct_mutex_critical_b60_1778900898.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad25_direct_mutex_critical_b60_1778900898.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad25_direct_mutex_critical_b60_1778900898.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad25_direct_mutex_critical_b60_1778900898.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad34_direct_mutex_critical_b60_1778900971.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad34_direct_mutex_critical_b60_1778900971.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad34_direct_mutex_critical_b60_1778900971.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_cuad34_direct_mutex_critical_b60_1778900971.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_debian12_direct_mutex_critical_b60_1778900976.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_debian12_direct_mutex_critical_b60_1778900976.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_debian12_direct_mutex_critical_b60_1778900976.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_debian12_direct_mutex_critical_b60_1778900976.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_sec_ex2118_direct_mutex_critical_b60_1778901060.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_sec_ex2118_direct_mutex_critical_b60_1778901060.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_sec_ex2118_direct_mutex_critical_b60_1778901060.partial.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/battle_inject_memory_stress_direct_mutex_critical_directsubgraphnaive_samcgsonly_relation_first_compression_profile_sweep_b60_conservative_sec_ex2118_direct_mutex_critical_b60_1778901060.partial.json	old non-net compression profile sweep; replaced by compression_profile_sweep_b60_net
experiments/cross_domain/results/compression_profile_unit_smoke_severity_grid_status.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/compression_profile_unit_smoke_severity_grid_status.json	compression profile unit smoke; diagnostic only
experiments/cross_domain/results/compression_profile_sweep_b60_severity_grid_status.json	experiments/cross_domain/results/_soft_deleted_20260517/superseded_compression/compression_profile_sweep_b60_severity_grid_status.json	old non-net status; replaced by compression_profile_sweep_b60_net status
experiments/cross_domain/results/MEMORY_STRESS_ANALYSIS.md	experiments/cross_domain/results/_soft_deleted_20260517/legacy_reports/MEMORY_STRESS_ANALYSIS.md	legacy/pre-fix report; not main paper result
experiments/cross_domain/results/STRUCTURAL_SIMPLE_ANALYSIS.md	experiments/cross_domain/results/_soft_deleted_20260517/legacy_reports/STRUCTURAL_SIMPLE_ANALYSIS.md	early structural_simple report; superseded
experiments/cross_domain/results/STRUCTURAL_SIMPLE_V2_FORMAL_REPORT.md	experiments/cross_domain/results/_soft_deleted_20260517/legacy_reports/STRUCTURAL_SIMPLE_V2_FORMAL_REPORT.md	old structural_simple_v2 report; superseded by final plan and current reports
experiments/cross_domain/results/.DS_Store	experiments/cross_domain/results/_soft_deleted_20260517/legacy_reports/.DS_Store	macOS metadata file
experiments/cross_domain/results/critical_paper_v1_b60_launcher.log	experiments/cross_domain/results/_soft_deleted_20260517/runtime_logs/critical_paper_v1_b60_launcher.log	old launcher/runtime log; not paper result
experiments/cross_domain/results/progress_dashboard_8777.log	experiments/cross_domain/results/_soft_deleted_20260517/runtime_logs/progress_dashboard_8777.log	local dashboard runtime log; not paper result
